1	0.0000238095
2	0.0000714286
4	0.0000238095
8	0.0000238095
9	0.0000238095
11	0.0000476190
14	0.0000238095
15	0.0000238095
18	0.0000476190
29	0.0000238095
34	0.0000238095
37	0.0000238095
39	0.0000238095
40	0.0000238095
41	0.0000238095
45	0.0000238095
49	0.0000238095
55	0.0000238095
56	0.0000476190
58	0.0000238095
59	0.0000238095
69	0.0000238095
78	0.0000238095
82	0.0000238095
90	0.0000238095
100	0.0000238095
102	0.0000238095
103	0.0000238095
105	0.0000238095
108	0.0000238095
135	0.0000238095
139	0.0000476190
143	0.0000238095
199	0.0000238095
207	0.0000238095
379	0.0000238095
382	0.0000238095
384	0.0000476190
385	0.0000238095
390	0.0000238095
403	0.0000476190
404	0.0000476190
405	0.0000238095
406	0.0000476190
410	0.0000238095
411	0.0000238095
412	0.0000238095
413	0.0000476190
415	0.0000714286
416	0.0000476190
418	0.0000476190
419	0.0000238095
420	0.0000714286
422	0.0000714286
423	0.0000238095
424	0.0001190480
425	0.0000714286
426	0.0000952381
427	0.0001428570
428	0.0000238095
429	0.0001190480
430	0.0001428570
431	0.0000952381
432	0.0000714286
433	0.0000476190
434	0.0000952381
435	0.0000952381
436	0.0001190480
437	0.0000476190
438	0.0000238095
439	0.0000238095
440	0.0001428570
441	0.0001428570
442	0.0001428570
443	0.0000714286
444	0.0000714286
445	0.0000952381
446	0.0000952381
447	0.0000952381
448	0.0001190480
449	0.0001190480
450	0.0000952381
451	0.0001904760
452	0.0001190480
453	0.0002142860
454	0.0003571430
455	0.0002142860
456	0.0001904760
457	0.0003333330
458	0.0002857140
459	0.0003809520
460	0.0002857140
461	0.0003095240
462	0.0003095240
463	0.0001904760
464	0.0003571430
465	0.0002142860
466	0.0004523810
467	0.0001904760
468	0.0002619050
469	0.0004761900
470	0.0001904760
471	0.0003333330
472	0.0003809520
473	0.0004285710
474	0.0004047620
475	0.0003571430
476	0.0003333330
477	0.0004285710
478	0.0003095240
479	0.0004285710
480	0.0005238100
481	0.0004523810
482	0.0003333330
483	0.0004761900
484	0.0003809520
485	0.0003095240
486	0.0003095240
487	0.0003333330
488	0.0005714290
489	0.0003571430
490	0.0003571430
491	0.0005714290
492	0.0005238100
493	0.0005952380
494	0.0005476190
495	0.0004761900
496	0.0005238100
497	0.0006428570
498	0.0006904760
499	0.0006904760
500	0.0005476190
501	0.0006904760
502	0.0009285710
503	0.0007619050
504	0.0007142860
505	0.0006904760
506	0.0006666670
507	0.0007142860
508	0.0012380950
509	0.0008095240
510	0.0008095240
511	0.0007380950
512	0.0007857140
513	0.0007142860
514	0.0009047620
515	0.0008809520
516	0.0010476190
517	0.0009047620
518	0.0008571430
519	0.0007619050
520	0.0007380950
521	0.0008095240
522	0.0007142860
523	0.0011428570
524	0.0011428570
525	0.0009285710
526	0.0010476190
527	0.0010476190
528	0.0009523810
529	0.0010476190
530	0.0010000000
531	0.0010714290
532	0.0007857140
533	0.0013095240
534	0.0010714290
535	0.0013333330
536	0.0011666670
537	0.0010000000
538	0.0012142860
539	0.0013095240
540	0.0011190480
541	0.0011904760
542	0.0016666670
543	0.0012619050
544	0.0012857140
545	0.0011428570
546	0.0011904760
547	0.0013571430
548	0.0013571430
549	0.0016190480
550	0.0014047620
551	0.0013333330
552	0.0014285710
553	0.0013095240
554	0.0013333330
555	0.0013095240
556	0.0015000000
557	0.0015238100
558	0.0019047620
559	0.0014047620
560	0.0011428570
561	0.0014761900
562	0.0015714290
563	0.0015000000
564	0.0013095240
565	0.0017380950
566	0.0012380950
567	0.0015476190
568	0.0013809520
569	0.0015000000
570	0.0012380950
571	0.0013333330
572	0.0015952380
573	0.0012857140
574	0.0012619050
575	0.0015238100
576	0.0013095240
577	0.0015714290
578	0.0015952380
579	0.0014523810
580	0.0012619050
581	0.0018571430
582	0.0015000000
583	0.0012142860
584	0.0012619050
585	0.0015238100
586	0.0013333330
587	0.0019047620
588	0.0014523810
589	0.0013333330
590	0.0013333330
591	0.0016666670
592	0.0015476190
593	0.0013095240
594	0.0016190480
595	0.0016666670
596	0.0019285710
597	0.0015476190
598	0.0016428570
599	0.0016666670
600	0.0018809520
601	0.0014047620
602	0.0016190480
603	0.0015000000
604	0.0014523810
605	0.0013571430
606	0.0014761900
607	0.0013809520
608	0.0016428570
609	0.0014047620
610	0.0012857140
611	0.0018571430
612	0.0013095240
613	0.0014761900
614	0.0016428570
615	0.0014047620
616	0.0013333330
617	0.0016428570
618	0.0015000000
619	0.0018333330
620	0.0013809520
621	0.0013809520
622	0.0017619050
623	0.0015714290
624	0.0016190480
625	0.0016428570
626	0.0012380950
627	0.0015714290
628	0.0018571430
629	0.0018095240
630	0.0017380950
631	0.0015000000
632	0.0014047620
633	0.0017619050
634	0.0015000000
635	0.0016666670
636	0.0019047620
637	0.0013095240
638	0.0015000000
639	0.0021666670
640	0.0010238100
641	0.0017142860
642	0.0014761900
643	0.0018809520
644	0.0015714290
645	0.0017380950
646	0.0016190480
647	0.0023095240
648	0.0019523810
649	0.0016428570
650	0.0014523810
651	0.0014761900
652	0.0014285710
653	0.0017857140
654	0.0014523810
655	0.0015000000
656	0.0013333330
657	0.0015476190
658	0.0015714290
659	0.0015000000
660	0.0017857140
661	0.0012619050
662	0.0014047620
663	0.0015238100
664	0.0012380950
665	0.0015000000
666	0.0015238100
667	0.0013571430
668	0.0014523810
669	0.0017857140
670	0.0013333330
671	0.0014047620
672	0.0016428570
673	0.0018333330
674	0.0015476190
675	0.0017142860
676	0.0017857140
677	0.0013571430
678	0.0014761900
679	0.0014285710
680	0.0015238100
681	0.0019285710
682	0.0016904760
683	0.0016666670
684	0.0013571430
685	0.0015714290
686	0.0018095240
687	0.0014761900
688	0.0014761900
689	0.0014523810
690	0.0013809520
691	0.0013571430
692	0.0014523810
693	0.0016428570
694	0.0013571430
695	0.0018333330
696	0.0021428570
697	0.0018095240
698	0.0018095240
699	0.0015238100
700	0.0013571430
701	0.0014761900
702	0.0014285710
703	0.0012380950
704	0.0015714290
705	0.0016428570
706	0.0015952380
707	0.0015476190
708	0.0015952380
709	0.0015238100
710	0.0018571430
711	0.0015476190
712	0.0014285710
713	0.0016904760
714	0.0014047620
715	0.0015476190
716	0.0016190480
717	0.0013809520
718	0.0018809520
719	0.0012857140
720	0.0015952380
721	0.0017142860
722	0.0017619050
723	0.0017380950
724	0.0014285710
725	0.0012619050
726	0.0018095240
727	0.0016428570
728	0.0018333330
729	0.0015000000
730	0.0015238100
731	0.0014285710
732	0.0015476190
733	0.0017142860
734	0.0013095240
735	0.0017380950
736	0.0017619050
737	0.0015952380
738	0.0016904760
739	0.0022142860
740	0.0018809520
741	0.0016666670
742	0.0018333330
743	0.0016666670
744	0.0018333330
745	0.0016666670
746	0.0017857140
747	0.0015238100
748	0.0013571430
749	0.0017142860
750	0.0013809520
751	0.0018095240
752	0.0013809520
753	0.0018571430
754	0.0015000000
755	0.0017380950
756	0.0017380950
757	0.0016666670
758	0.0018095240
759	0.0018333330
760	0.0017380950
761	0.0014285710
762	0.0020476190
763	0.0017857140
764	0.0013809520
765	0.0019047620
766	0.0018095240
767	0.0015952380
768	0.0015952380
769	0.0018809520
770	0.0013333330
771	0.0014761900
772	0.0010952380
773	0.0012380950
774	0.0015000000
775	0.0018809520
776	0.0013095240
777	0.0018095240
778	0.0018809520
779	0.0017857140
780	0.0016904760
781	0.0017380950
782	0.0016428570
783	0.0016904760
784	0.0013333330
785	0.0016190480
786	0.0015952380
787	0.0015000000
788	0.0014285710
789	0.0016904760
790	0.0015476190
791	0.0011666670
792	0.0014761900
793	0.0013809520
794	0.0015238100
795	0.0016428570
796	0.0014523810
797	0.0013809520
798	0.0014523810
799	0.0017142860
800	0.0018809520
801	0.0014285710
802	0.0016428570
803	0.0015714290
804	0.0014047620
805	0.0015476190
806	0.0015714290
807	0.0015952380
808	0.0013333330
809	0.0015238100
810	0.0015238100
811	0.0016190480
812	0.0016428570
813	0.0011428570
814	0.0015952380
815	0.0010952380
816	0.0015714290
817	0.0012142860
818	0.0011190480
819	0.0015238100
820	0.0015000000
821	0.0013809520
822	0.0015476190
823	0.0015476190
824	0.0012619050
825	0.0015714290
826	0.0015238100
827	0.0014047620
828	0.0012380950
829	0.0012619050
830	0.0015952380
831	0.0013571430
832	0.0011904760
833	0.0015952380
834	0.0015238100
835	0.0011666670
836	0.0016666670
837	0.0012380950
838	0.0014285710
839	0.0015000000
840	0.0012380950
841	0.0014523810
842	0.0015476190
843	0.0014285710
844	0.0013333330
845	0.0013095240
846	0.0015952380
847	0.0018095240
848	0.0012142860
849	0.0017142860
850	0.0018095240
851	0.0019523810
852	0.0016904760
853	0.0017857140
854	0.0018571430
855	0.0020476190
856	0.0015952380
857	0.0015952380
858	0.0013571430
859	0.0013333330
860	0.0016666670
861	0.0015238100
862	0.0015476190
863	0.0013571430
864	0.0015952380
865	0.0015000000
866	0.0011190480
867	0.0017619050
868	0.0016190480
869	0.0019523810
870	0.0015238100
871	0.0018571430
872	0.0020238100
873	0.0016190480
874	0.0016666670
875	0.0019047620
876	0.0016190480
877	0.0016666670
878	0.0015714290
879	0.0016666670
880	0.0019047620
881	0.0019523810
882	0.0013571430
883	0.0020952380
884	0.0014285710
885	0.0015238100
886	0.0015952380
887	0.0012857140
888	0.0015238100
889	0.0015714290
890	0.0014761900
891	0.0014523810
892	0.0014761900
893	0.0015952380
894	0.0010952380
895	0.0015000000
896	0.0012619050
897	0.0017142860
898	0.0014047620
899	0.0013095240
900	0.0014761900
901	0.0016666670
902	0.0018333330
903	0.0014285710
904	0.0014761900
905	0.0014047620
906	0.0011904760
907	0.0014523810
908	0.0015000000
909	0.0016428570
910	0.0017380950
911	0.0017142860
912	0.0014761900
913	0.0013095240
914	0.0018571430
915	0.0014761900
916	0.0012857140
917	0.0015000000
918	0.0013571430
919	0.0014047620
920	0.0015000000
921	0.0016666670
922	0.0015000000
923	0.0015238100
924	0.0012380950
925	0.0015476190
926	0.0017380950
927	0.0011666670
928	0.0015000000
929	0.0015238100
930	0.0012857140
931	0.0013809520
932	0.0010714290
933	0.0014285710
934	0.0013095240
935	0.0013571430
936	0.0012619050
937	0.0010952380
938	0.0016428570
939	0.0011190480
940	0.0013333330
941	0.0013571430
942	0.0012857140
943	0.0010476190
944	0.0010714290
945	0.0012619050
946	0.0009761900
947	0.0014047620
948	0.0013333330
949	0.0008809520
950	0.0010238100
951	0.0010238100
952	0.0011904760
953	0.0010238100
954	0.0011190480
955	0.0013809520
956	0.0013809520
957	0.0013095240
958	0.0011904760
959	0.0010000000
960	0.0012857140
961	0.0010000000
962	0.0008809520
963	0.0010952380
964	0.0007619050
965	0.0008571430
966	0.0008571430
967	0.0012142860
968	0.0010952380
969	0.0009047620
970	0.0006666670
971	0.0012857140
972	0.0010238100
973	0.0009761900
974	0.0011428570
975	0.0010000000
976	0.0009285710
977	0.0007380950
978	0.0008809520
979	0.0009047620
980	0.0010238100
981	0.0010000000
982	0.0006190480
983	0.0006428570
984	0.0008095240
985	0.0009285710
986	0.0007619050
987	0.0008095240
988	0.0008333330
989	0.0008095240
990	0.0009047620
991	0.0008809520
992	0.0010952380
993	0.0008809520
994	0.0010714290
995	0.0008095240
996	0.0007857140
997	0.0006428570
998	0.0007857140
999	0.0008809520
1000	0.0007857140
1001	0.0008571430
1002	0.0004761900
1003	0.0007857140
1004	0.0005952380
1005	0.0006666670
1006	0.0006428570
1007	0.0006428570
1008	0.0010952380
1009	0.0009523810
1010	0.0005952380
1011	0.0006904760
1012	0.0007619050
1013	0.0006904760
1014	0.0004761900
1015	0.0007380950
1016	0.0009047620
1017	0.0006190480
1018	0.0008333330
1019	0.0008809520
1020	0.0005476190
1021	0.0007380950
1022	0.0005000000
1023	0.0007142860
1024	0.0006666670
1025	0.0005714290
1026	0.0004523810
1027	0.0007142860
1028	0.0006904760
1029	0.0004761900
1030	0.0006904760
1031	0.0002857140
1032	0.0005714290
1033	0.0006666670
1034	0.0005000000
1035	0.0005714290
1036	0.0004285710
1037	0.0006190480
1038	0.0004285710
1039	0.0003095240
1040	0.0006190480
1041	0.0005714290
1042	0.0002857140
1043	0.0006666670
1044	0.0005952380
1045	0.0003333330
1046	0.0007142860
1047	0.0002857140
1048	0.0003333330
1049	0.0002619050
1050	0.0003809520
1051	0.0003333330
1052	0.0002380950
1053	0.0003333330
1054	0.0002619050
1055	0.0003095240
1056	0.0003333330
1057	0.0004047620
1058	0.0003809520
1059	0.0005238100
1060	0.0001904760
1061	0.0002619050
1062	0.0002619050
1063	0.0002619050
1064	0.0003571430
1065	0.0002619050
1066	0.0002857140
1067	0.0003333330
1068	0.0002857140
1069	0.0004761900
1070	0.0003571430
1071	0.0002857140
1072	0.0002857140
1073	0.0003333330
1074	0.0003809520
1075	0.0004047620
1076	0.0002619050
1077	0.0003333330
1078	0.0002380950
1079	0.0001904760
1080	0.0004523810
1081	0.0003809520
1082	0.0003809520
1083	0.0004523810
1084	0.0003809520
1085	0.0002380950
1086	0.0003095240
1087	0.0002380950
1088	0.0001666670
1089	0.0004047620
1090	0.0003095240
1091	0.0005000000
1092	0.0003095240
1093	0.0003333330
1094	0.0002619050
1095	0.0003571430
1096	0.0003095240
1097	0.0002857140
1098	0.0004285710
1099	0.0003095240
1100	0.0003333330
1101	0.0004761900
1102	0.0002142860
1103	0.0002380950
1104	0.0002857140
1105	0.0003809520
1106	0.0002380950
1107	0.0002857140
1108	0.0003571430
1109	0.0003333330
1110	0.0002857140
1111	0.0002619050
1112	0.0003095240
1113	0.0002619050
1114	0.0002619050
1115	0.0004047620
1116	0.0001428570
1117	0.0002380950
1118	0.0001666670
1119	0.0002857140
1120	0.0002142860
1121	0.0003571430
1122	0.0001904760
1123	0.0000952381
1124	0.0002142860
1125	0.0002619050
1126	0.0002142860
1127	0.0001428570
1128	0.0002619050
1129	0.0002380950
1130	0.0001904760
1131	0.0002142860
1132	0.0002142860
1133	0.0003333330
1134	0.0002380950
1135	0.0001666670
1136	0.0002380950
1137	0.0002380950
1138	0.0000476190
1139	0.0001666670
1140	0.0001904760
1141	0.0002619050
1142	0.0002619050
1143	0.0001428570
1144	0.0001428570
1145	0.0001904760
1146	0.0002142860
1147	0.0001428570
1148	0.0001428570
1149	0.0001428570
1150	0.0001666670
1151	0.0002142860
1152	0.0001190480
1153	0.0001904760
1154	0.0001190480
1155	0.0001666670
1156	0.0001666670
1157	0.0000952381
1158	0.0001666670
1159	0.0000952381
1160	0.0001666670
1161	0.0002142860
1162	0.0001666670
1163	0.0002380950
1164	0.0000952381
1165	0.0001666670
1166	0.0000714286
1167	0.0003571430
1168	0.0002380950
1169	0.0002142860
1170	0.0002857140
1171	0.0003095240
1172	0.0003095240
1173	0.0002142860
1174	0.0001904760
1175	0.0001190480
1176	0.0001666670
1177	0.0001428570
1178	0.0001428570
1179	0.0003095240
1180	0.0002380950
1181	0.0001666670
1182	0.0001190480
1183	0.0003095240
1184	0.0000952381
1185	0.0002380950
1186	0.0003095240
1187	0.0001666670
1188	0.0001190480
1189	0.0002142860
1190	0.0001190480
1191	0.0001904760
1192	0.0001190480
1193	0.0001190480
1194	0.0001190480
1195	0.0001190480
1196	0.0000952381
1197	0.0000952381
1198	0.0001428570
1199	0.0000952381
1200	0.0001428570
1201	0.0000952381
1202	0.0002380950
1203	0.0002142860
1204	0.0000476190
1205	0.0002857140
1206	0.0001428570
1207	0.0002142860
1208	0.0001190480
1209	0.0001904760
1210	0.0001904760
1211	0.0001666670
1212	0.0000952381
1213	0.0000952381
1214	0.0000714286
1215	0.0001666670
1216	0.0000952381
1217	0.0002142860
1218	0.0002619050
1219	0.0000714286
1220	0.0001904760
1221	0.0000238095
1222	0.0001666670
1223	0.0000952381
1224	0.0000714286
1225	0.0001428570
1226	0.0001666670
1227	0.0001428570
1228	0.0001666670
1229	0.0001190480
1230	0.0000476190
1231	0.0000952381
1232	0.0001428570
1233	0.0000714286
1234	0.0000476190
1235	0.0001666670
1236	0.0001190480
1237	0.0001666670
1238	0.0002380950
1239	0.0000952381
1240	0.0001190480
1241	0.0001666670
1242	0.0000952381
1243	0.0000952381
1244	0.0001428570
1245	0.0000476190
1246	0.0000952381
1247	0.0001190480
1248	0.0001190480
1249	0.0001666670
1250	0.0001904760
1251	0.0001190480
1252	0.0000714286
1253	0.0000714286
1254	0.0000714286
1255	0.0001666670
1256	0.0000238095
1257	0.0000714286
1258	0.0001428570
1259	0.0000714286
1260	0.0001904760
1261	0.0001666670
1262	0.0000714286
1263	0.0002619050
1264	0.0000714286
1265	0.0000952381
1266	0.0001190480
1267	0.0000952381
1268	0.0000714286
1269	0.0000476190
1270	0.0000714286
1271	0.0000476190
1272	0.0000238095
1273	0.0000952381
1274	0.0000476190
1275	0.0000238095
1276	0.0000714286
1278	0.0000476190
1279	0.0000714286
1280	0.0001190480
1281	0.0000476190
1282	0.0000238095
1283	0.0001190480
1285	0.0000952381
1286	0.0000714286
1287	0.0000952381
1288	0.0000238095
1289	0.0000476190
1290	0.0000714286
1292	0.0000952381
1293	0.0000952381
1294	0.0000476190
1296	0.0000714286
1297	0.0001190480
1298	0.0000714286
1299	0.0000476190
1301	0.0001428570
1302	0.0000476190
1303	0.0000476190
1304	0.0000476190
1306	0.0000238095
1307	0.0000476190
1308	0.0000238095
1309	0.0001190480
1310	0.0000238095
1312	0.0000238095
1313	0.0000952381
1314	0.0000476190
1315	0.0000476190
1316	0.0000714286
1317	0.0001428570
1318	0.0005476190
1319	0.0000952381
1320	0.0000476190
1321	0.0000476190
1322	0.0001428570
1323	0.0000476190
1324	0.0000476190
1326	0.0000238095
1327	0.0000714286
1328	0.0000476190
1329	0.0000238095
1330	0.0000238095
1331	0.0000476190
1333	0.0000476190
1334	0.0000476190
1336	0.0000476190
1337	0.0000476190
1338	0.0000238095
1342	0.0000238095
1343	0.0000238095
1344	0.0000476190
1345	0.0000238095
1346	0.0000238095
1348	0.0000238095
1349	0.0000238095
1351	0.0000238095
1352	0.0000238095
1353	0.0000476190
1354	0.0000238095
1355	0.0000952381
1356	0.0000238095
1357	0.0000476190
1358	0.0000238095
1360	0.0000238095
1361	0.0000238095
1362	0.0000476190
1363	0.0000476190
1364	0.0000238095
1366	0.0000476190
1367	0.0000238095
1368	0.0000238095
1369	0.0000238095
1370	0.0000238095
1373	0.0000476190
1375	0.0000238095
1376	0.0000238095
1380	0.0000238095
1381	0.0000238095
1384	0.0000476190
1386	0.0000476190
1387	0.0000952381
1388	0.0000238095
1389	0.0000238095
1390	0.0000238095
1391	0.0000476190
1392	0.0000238095
1394	0.0000238095
1395	0.0000238095
1396	0.0000476190
1398	0.0000238095
1399	0.0000238095
1400	0.0000238095
1402	0.0000238095
1406	0.0000476190
1409	0.0000238095
1418	0.0000714286
1420	0.0000238095
1422	0.0000238095
1424	0.0000238095
1426	0.0000238095
1429	0.0000476190
1430	0.0000476190
1431	0.0000238095
1432	0.0000238095
1434	0.0000238095
1435	0.0000238095
1436	0.0000238095
1439	0.0000238095
